"ensembl_transcript_id","ensembl_exon_id","width"
"ENST00000209884","ENSE00000789890",134
"ENST00000209884","ENSE00000451350",209
"ENST00000209884","ENSE00000789892",107
"ENST00000209884","ENSE00001329962",1530
"ENST00000407280","ENSE00003789823",183
"ENST00000407280","ENSE00000871115",161
"ENST00000407280","ENSE00003475429",75
"ENST00000407280","ENSE00003471545",93
"ENST00000407280","ENSE00003491247",153
"ENST00000407280","ENSE00003617948",54
"ENST00000407280","ENSE00003631009",269
"ENST00000873894","ENSE00000871115",161
"ENST00000873894","ENSE00003491247",153
"ENST00000873894","ENSE00003617948",54
"ENST00000873894","ENSE00004319513",273
"ENST00000331079","ENSE00002154431",59
"ENST00000331079","ENSE00003592826",103
"ENST00000331079","ENSE00003534033",160
"ENST00000331079","ENSE00003507093",145
"ENST00000331079","ENSE00003550456",66
"ENST00000331079","ENSE00003515447",122
"ENST00000331079","ENSE00003630415",100
"ENST00000331079","ENSE00003673129",79
"ENST00000331079","ENSE00003644096",188
"ENST00000331079","ENSE00003592179",87
"ENST00000331079","ENSE00003469168",51
"ENST00000331079","ENSE00003553403",88
"ENST00000331079","ENSE00001293242",136
"ENST00000331079","ENSE00003531785",83
"ENST00000331079","ENSE00003639695",50
"ENST00000331079","ENSE00002195347",1035
"ENST00000357814","ENSE00002705586",79
"ENST00000357814","ENSE00003561342",86
"ENST00000357814","ENSE00003533791",113
"ENST00000357814","ENSE00003461372",144
"ENST00000357814","ENSE00000744087",60
"ENST00000357814","ENSE00000744086",95
"ENST00000357814","ENSE00002732383",1330
"ENST00000398104","ENSE00003785570",107
"ENST00000398104","ENSE00003573885",137
"ENST00000398104","ENSE00003471817",111
"ENST00000398104","ENSE00003468769",216
"ENST00000398104","ENSE00001128329",3262
"ENST00000398104","ENSE00001531620",188
"ENST00000398104","ENSE00003564252",145
"ENST00000398104","ENSE00000968265",90
"ENST00000864851","ENSE00003619631",145
"ENST00000864851","ENSE00003785570",107
"ENST00000864851","ENSE00003573885",137
"ENST00000864851","ENSE00003471817",111
"ENST00000864851","ENSE00003468769",216
"ENST00000864851","ENSE00000968265",90
"ENST00000864851","ENSE00001881088",3258
"ENST00000864851","ENSE00001939671",78
"ENST00000864851","ENSE00004305286",485
"ENST00000859438","ENSE00003520818",109
"ENST00000859438","ENSE00003692975",110
"ENST00000859438","ENSE00003529709",133
"ENST00000859438","ENSE00003640369",155
"ENST00000859438","ENSE00003635872",95
"ENST00000859438","ENSE00003553218",74
"ENST00000859438","ENSE00004296835",533
"ENST00000859438","ENSE00004296837",78
"ENST00000859438","ENSE00004296836",1453
"ENST00000859440","ENSE00003520818",109
"ENST00000859440","ENSE00003657765",84
"ENST00000859440","ENSE00003529709",133
"ENST00000859440","ENSE00003640369",155
"ENST00000859440","ENSE00003635872",95
"ENST00000859440","ENSE00003553218",74
"ENST00000859440","ENSE00004296839",80
"ENST00000859440","ENSE00004296838",116
"ENST00000859440","ENSE00004296841",269
"ENST00000951188","ENSE00003520818",109
"ENST00000951188","ENSE00003657765",84
"ENST00000951188","ENSE00003692975",110
"ENST00000951188","ENSE00003640369",155
"ENST00000951188","ENSE00003635872",95
"ENST00000951188","ENSE00003553218",74
"ENST00000951188","ENSE00004439247",71
"ENST00000951188","ENSE00004439246",130
"ENST00000951188","ENSE00004439244",1452
"ENST00000295065","ENSE00001898952",371
"ENST00000295065","ENSE00003700565",82
"ENST00000295065","ENSE00003701172",69
"ENST00000295065","ENSE00003695685",113
"ENST00000295065","ENSE00003699776",112
"ENST00000295065","ENSE00003699602",143
"ENST00000295065","ENSE00003512411",77
"ENST00000295065","ENSE00003502784",105
"ENST00000295065","ENSE00003599308",3433
"ENST00000404530","ENSE00003700565",82
"ENST00000404530","ENSE00003701172",69
"ENST00000404530","ENSE00003695685",113
"ENST00000404530","ENSE00003699776",112
"ENST00000404530","ENSE00003699602",143
"ENST00000404530","ENSE00003512411",77
"ENST00000404530","ENSE00003502784",105
"ENST00000404530","ENSE00001557439",670
"ENST00000404530","ENSE00001552021",67
"ENST00000404530","ENSE00003797752",78
"ENST00000484713","ENSE00001911519",164
"ENST00000484713","ENSE00001296887",248
"ENST00000376851","ENSE00003038192",432
"ENST00000376851","ENSE00002247472",48
"ENST00000376851","ENSE00003559289",157
"ENST00000376851","ENSE00003506174",248
"ENST00000376851","ENSE00003534932",137
"ENST00000376851","ENSE00003139628",686
"ENST00000310157","ENSE00002247472",48
"ENST00000310157","ENSE00003559289",157
"ENST00000310157","ENSE00003506174",248
"ENST00000310157","ENSE00003534932",137
"ENST00000310157","ENSE00003139628",686
"ENST00000310157","ENSE00003846718",102
"ENST00000310157","ENSE00001188283",51
"ENST00000263025","ENSE00003842489",181
"ENST00000263025","ENSE00003571899",183
"ENST00000263025","ENSE00003484640",190
"ENST00000263025","ENSE00000678746",117
"ENST00000263025","ENSE00003588092",115
"ENST00000263025","ENSE00000678748",132
"ENST00000263025","ENSE00003656423",110
"ENST00000263025","ENSE00003527152",155
"ENST00000263025","ENSE00001899118",604
"ENST00000484663","ENSE00003484640",190
"ENST00000484663","ENSE00000678746",117
"ENST00000484663","ENSE00003588092",115
"ENST00000484663","ENSE00000678748",132
"ENST00000484663","ENSE00003656423",110
"ENST00000484663","ENSE00003527152",155
"ENST00000484663","ENSE00001886384",1145
"ENST00000484663","ENSE00001167487",603
"ENST00000375227","ENSE00001687800",105
"ENST00000375227","ENSE00002336748",98
"ENST00000375227","ENSE00001169985",82
"ENST00000375227","ENSE00003671803",116
"ENST00000375227","ENSE00003642123",159
"ENST00000375227","ENSE00003556939",163
"ENST00000375227","ENSE00003608298",133
"ENST00000375227","ENSE00003499921",55
"ENST00000375227","ENSE00002709299",94
"ENST00000375227","ENSE00002691976",369
"ENST00000486715","ENSE00001933961",189
"ENST00000486715","ENSE00003556308",153
"ENST00000486715","ENSE00002268305",133
"ENST00000486715","ENSE00002253828",205
"ENST00000486715","ENSE00002299466",117
"ENST00000486715","ENSE00002206405",151
"ENST00000486715","ENSE00003643522",158
"ENST00000486715","ENSE00003557727",85
"ENST00000486715","ENSE00001506201",138
"ENST00000486715","ENSE00003668323",102
"ENST00000486715","ENSE00003512738",57
"ENST00000486715","ENSE00003593938",138
"ENST00000486715","ENSE00003617330",83
"ENST00000486715","ENSE00003574631",163
"ENST00000486715","ENSE00003689176",145
"ENST00000486715","ENSE00003488749",161
"ENST00000486715","ENSE00003614106",54
"ENST00000486715","ENSE00001930303",4246
"ENST00000476438","ENSE00001709259",1226
"ENST00000476438","ENSE00001855271",549
"ENST00000551003","ENSE00003591931",39
"ENST00000551003","ENSE00002331970",61
"ENST00000551003","ENSE00002338780",287
"ENST00000551003","ENSE00002422842",622
"ENST00000429243","ENSE00003591931",39
"ENST00000429243","ENSE00003606245",383
"ENST00000429243","ENSE00001482499",59
"ENST00000429243","ENSE00002325671",624
"ENST00000549068","ENSE00003591931",39
"ENST00000549068","ENSE00002330375",48
"ENST00000549068","ENSE00002412128",207
"ENST00000549068","ENSE00002392712",461
"ENST00000549581","ENSE00003591931",39
"ENST00000549581","ENSE00002377573",44
"ENST00000549581","ENSE00001482497",233
"ENST00000549581","ENSE00002377674",522
"ENST00000379786","ENSE00003591931",39
"ENST00000379786","ENSE00002325671",624
"ENST00000379786","ENSE00001482497",233
"ENST00000379786","ENSE00002371424",31
"ENST00000860099","ENSE00003591931",39
"ENST00000860099","ENSE00002338780",287
"ENST00000860099","ENSE00004297920",67
"ENST00000860099","ENSE00004297932",623
"ENST00000939162","ENSE00003591931",39
"ENST00000939162","ENSE00002325671",624
"ENST00000939162","ENSE00004420910",100
"ENST00000939162","ENSE00004420917",374
"ENST00000229239","ENSE00001932108",53
"ENST00000229239","ENSE00003562276",52
"ENST00000229239","ENSE00003571091",100
"ENST00000229239","ENSE00003682485",107
"ENST00000229239","ENSE00003678358",91
"ENST00000229239","ENSE00003562150",116
"ENST00000229239","ENSE00003663529",82
"ENST00000229239","ENSE00003460425",413
"ENST00000229239","ENSE00001902446",271
"ENST00000396858","ENSE00003682485",107
"ENST00000396858","ENSE00003678358",91
"ENST00000396858","ENSE00003562150",116
"ENST00000396858","ENSE00003663529",82
"ENST00000396858","ENSE00003460425",413
"ENST00000396858","ENSE00001526512",168
"ENST00000396858","ENSE00003671793",100
"ENST00000396858","ENSE00001526508",215
"ENST00000889643","ENSE00003571091",100
"ENST00000889643","ENSE00003682485",107
"ENST00000889643","ENSE00003678358",91
"ENST00000889643","ENSE00003562150",116
"ENST00000889643","ENSE00003663529",82
"ENST00000889643","ENSE00003460425",413
"ENST00000889643","ENSE00001902446",271
"ENST00000889643","ENSE00004344212",55
"ENST00000889643","ENSE00004344210",34
"ENST00000889647","ENSE00001932108",53
"ENST00000889647","ENSE00003562276",52
"ENST00000889647","ENSE00003571091",100
"ENST00000889647","ENSE00003682485",107
"ENST00000889647","ENSE00003678358",91
"ENST00000889647","ENSE00001902446",271
"ENST00000889647","ENSE00004344214",89
"ENST00000889648","ENSE00001932108",53
"ENST00000889648","ENSE00003562276",52
"ENST00000889648","ENSE00003571091",100
"ENST00000889648","ENSE00003682485",107
"ENST00000889648","ENSE00003678358",91
"ENST00000889648","ENSE00003663529",82
"ENST00000889648","ENSE00003460425",413
"ENST00000889648","ENSE00001902446",271
"ENST00000889648","ENSE00004344211",104
"ENST00000889650","ENSE00001932108",53
"ENST00000889650","ENSE00003562276",52
"ENST00000889650","ENSE00003571091",100
"ENST00000889650","ENSE00003682485",107
"ENST00000889650","ENSE00003678358",91
"ENST00000889650","ENSE00003562150",116
"ENST00000889650","ENSE00003663529",82
"ENST00000889650","ENSE00003460425",413
"ENST00000889650","ENSE00004344204",246
"ENST00000920776","ENSE00003562276",52
"ENST00000920776","ENSE00003571091",100
"ENST00000920776","ENSE00003682485",107
"ENST00000920776","ENSE00003678358",91
"ENST00000920776","ENSE00003562150",116
"ENST00000920776","ENSE00004392355",74
"ENST00000920776","ENSE00004392354",830
"ENST00000920778","ENSE00003562276",52
"ENST00000920778","ENSE00003571091",100
"ENST00000920778","ENSE00003682485",107
"ENST00000920778","ENSE00001902446",271
"ENST00000920778","ENSE00004392366",92
"ENST00000920790","ENSE00001932108",53
"ENST00000920790","ENSE00003562276",52
"ENST00000920790","ENSE00003571091",100
"ENST00000920790","ENSE00003682485",107
"ENST00000920790","ENSE00003678358",91
"ENST00000920790","ENSE00003562150",116
"ENST00000920790","ENSE00003663529",82
"ENST00000920790","ENSE00001902446",271
"ENST00000920790","ENSE00004392362",326
"ENST00000920791","ENSE00001932108",53
"ENST00000920791","ENSE00003562276",52
"ENST00000920791","ENSE00003571091",100
"ENST00000920791","ENSE00003678358",91
"ENST00000920791","ENSE00003562150",116
"ENST00000920791","ENSE00003663529",82
"ENST00000920791","ENSE00003460425",413
"ENST00000920791","ENSE00001902446",271
"ENST00000920791","ENSE00004392361",53
"ENST00000965009","ENSE00001932108",53
"ENST00000965009","ENSE00003562150",116
"ENST00000965009","ENSE00003663529",82
"ENST00000965009","ENSE00003460425",413
"ENST00000965009","ENSE00004392370",272
"ENST00000965009","ENSE00004460021",38
"ENST00000968625","ENSE00002320116",92
"ENST00000968625","ENSE00003485565",79
"ENST00000968625","ENSE00003669649",99
"ENST00000968625","ENSE00003673570",137
"ENST00000968625","ENSE00003527428",93
"ENST00000968625","ENSE00003652524",160
"ENST00000968625","ENSE00003525219",76
"ENST00000968625","ENSE00003537177",209
"ENST00000968625","ENSE00003565877",403
"ENST00000968625","ENSE00003660224",117
"ENST00000968625","ENSE00004465463",207
"ENST00000968625","ENSE00004465460",263
"ENST00000350777","ENSE00001195859",60
"ENST00000350777","ENSE00003538875",191
"ENST00000350777","ENSE00003628300",230
"ENST00000350777","ENSE00003617216",112
"ENST00000350777","ENSE00003480705",153
"ENST00000350777","ENSE00003509545",78
"ENST00000350777","ENSE00003630669",121
"ENST00000350777","ENSE00003583958",139
"ENST00000350777","ENSE00003544912",125
"ENST00000350777","ENSE00002158806",1976
"ENST00000862571","ENSE00003538875",191
"ENST00000862571","ENSE00003628300",230
"ENST00000862571","ENSE00003617216",112
"ENST00000862571","ENSE00003480705",153
"ENST00000862571","ENSE00003509545",78
"ENST00000862571","ENSE00003630669",121
"ENST00000862571","ENSE00003583958",139
"ENST00000862571","ENSE00003544912",125
"ENST00000862571","ENSE00004301794",71
"ENST00000862571","ENSE00004301777",117
"ENST00000862571","ENSE00004301780",972
"ENST00000272369","ENSE00002312002",744
"ENST00000272369","ENSE00003698752",227
"ENST00000272369","ENSE00003702126",142
"ENST00000272369","ENSE00003695022",51
"ENST00000272369","ENSE00003699282",51
"ENST00000272369","ENSE00003701724",147
"ENST00000272369","ENSE00003784577",112
"ENST00000272369","ENSE00003696230",146
"ENST00000272369","ENSE00003702097",77
"ENST00000272369","ENSE00003716167",59
"ENST00000272369","ENSE00003701460",90
"ENST00000272369","ENSE00003697059",96
"ENST00000272369","ENSE00001654912",2624
"ENST00000225614","ENSE00002917133",265
"ENST00000225614","ENSE00003624195",190
"ENST00000225614","ENSE00000744747",120
"ENST00000225614","ENSE00000744745",136
"ENST00000225614","ENSE00003542217",182
"ENST00000225614","ENSE00000744742",151
"ENST00000225614","ENSE00000744741",163
"ENST00000225614","ENSE00003506899",94
"ENST00000225614","ENSE00002934621",144
"ENST00000588479","ENSE00003624195",190
"ENST00000588479","ENSE00000744747",120
"ENST00000588479","ENSE00000744745",136
"ENST00000588479","ENSE00003542217",182
"ENST00000588479","ENSE00000744742",151
"ENST00000588479","ENSE00000744741",163
"ENST00000588479","ENSE00002926365",234
"ENST00000588479","ENSE00001303886",221
"ENST00000266014","ENSE00001912020",345
"ENST00000266014","ENSE00003649496",52
"ENST00000266014","ENSE00003483991",99
"ENST00000266014","ENSE00003472174",214
"ENST00000266014","ENSE00003674931",118
"ENST00000266014","ENSE00003747737",85
"ENST00000266014","ENSE00003536986",113
"ENST00000266014","ENSE00003664231",167
"ENST00000266014","ENSE00003577838",113
"ENST00000266014","ENSE00003717640",550
"ENST00000491606","ENSE00003649496",52
"ENST00000491606","ENSE00003483991",99
"ENST00000491606","ENSE00003472174",214
"ENST00000491606","ENSE00003674931",118
"ENST00000491606","ENSE00003747737",85
"ENST00000491606","ENSE00003536986",113
"ENST00000491606","ENSE00003664231",167
"ENST00000491606","ENSE00003577838",113
"ENST00000491606","ENSE00001814199",83
"ENST00000491606","ENSE00001813327",533
"ENST00000858361","ENSE00003649496",52
"ENST00000858361","ENSE00003483991",99
"ENST00000858361","ENSE00003472174",214
"ENST00000858361","ENSE00003674931",118
"ENST00000858361","ENSE00003747737",85
"ENST00000858361","ENSE00003536986",113
"ENST00000858361","ENSE00003664231",167
"ENST00000858361","ENSE00003577838",113
"ENST00000858361","ENSE00001940201",225
"ENST00000858361","ENSE00004295135",617
"ENST00000858361","ENSE00004295127",883
"ENST00000526793","ENSE00001303403",245
"ENST00000526793","ENSE00003564341",3358
"ENST00000526793","ENSE00001391821",148
"ENST00000900802","ENSE00004361262",279
"ENST00000900802","ENSE00004361257",56
"ENST00000900802","ENSE00004361264",446
"ENST00000219169","ENSE00003651473",128
"ENST00000219169","ENSE00003601795",72
"ENST00000219169","ENSE00001047772",53
"ENST00000219169","ENSE00003980332",99
"ENST00000219169","ENSE00003980331",1768
"ENST00000569436","ENSE00003651473",128
"ENST00000569436","ENSE00003601795",72
"ENST00000569436","ENSE00003980332",99
"ENST00000569436","ENSE00003980324",1750
"ENST00000569436","ENSE00002623245",343
"ENST00000939627","ENSE00003651473",128
"ENST00000939627","ENSE00003601795",72
"ENST00000939627","ENSE00004421608",105
"ENST00000939627","ENSE00004421613",105
"ENST00000939627","ENSE00004421614",1770
"ENST00000318348","ENSE00001277979",270
"ENST00000318348","ENSE00003464018",59
"ENST00000318348","ENSE00003658956",134
"ENST00000318348","ENSE00003602203",151
"ENST00000318348","ENSE00001277972",1793
"ENST00000613852","ENSE00003730195",435
"ENST00000613852","ENSE00003551759",85
"ENST00000613852","ENSE00003584948",99
"ENST00000613852","ENSE00003706346",142
"ENST00000613852","ENSE00003686072",111
"ENST00000613852","ENSE00003706129",113
"ENST00000613852","ENSE00003708324",88
"ENST00000613852","ENSE00003707458",98
"ENST00000613852","ENSE00003705179",79
"ENST00000613852","ENSE00001850708",551
"ENST00000455662","ENSE00003551759",85
"ENST00000455662","ENSE00003584948",99
"ENST00000455662","ENSE00003706346",142
"ENST00000455662","ENSE00003686072",111
"ENST00000455662","ENSE00003706129",113
"ENST00000455662","ENSE00003708324",88
"ENST00000455662","ENSE00003707458",98
"ENST00000455662","ENSE00003705179",79
"ENST00000455662","ENSE00001850708",551
"ENST00000455662","ENSE00001893308",412
"ENST00000418807","ENSE00003706346",142
"ENST00000418807","ENSE00003686072",111
"ENST00000418807","ENSE00003706129",113
"ENST00000418807","ENSE00003708324",88
"ENST00000418807","ENSE00003707458",98
"ENST00000418807","ENSE00003705179",79
"ENST00000418807","ENSE00002303455",125
"ENST00000418807","ENSE00003707306",99
"ENST00000418807","ENSE00001614963",1488
"ENST00000679765","ENSE00001492755",317
"ENST00000679765","ENSE00003915699",136
"ENST00000679765","ENSE00003913057",351
"ENST00000448481","ENSE00003570172",137
"ENST00000448481","ENSE00003651673",153
"ENST00000448481","ENSE00003511189",42
"ENST00000448481","ENSE00004282775",121
"ENST00000448481","ENSE00003546541",40
"ENST00000448481","ENSE00003461605",74
"ENST00000448481","ENSE00003522055",42
